Domain,Country,Element,Item,Year,Unit,Value
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1994,kg,0.06
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1995,kg,0.06
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1996,kg,0.06
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1997,kg,0.09
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1998,kg,0.12
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1999,kg,0.03
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",2000,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1992,kg,6.34
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1993,kg,7.14
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1994,kg,10.98
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1995,kg,16.44
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1996,kg,23.71
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1997,kg,18.79
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1998,kg,15.38
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,1999,kg,14.6
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cassava and products,2000,kg,14.45
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1992,kg,0.42
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1993,kg,0.17
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1994,kg,0.73
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1995,kg,0.34
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1996,kg,0.24
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1997,kg,0.58
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1998,kg,0.35
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",1999,kg,0.18
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Cereals, Other",2000,kg,0.13
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1992,kg,0.06
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1993,kg,0.07
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1994,kg,0.2
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1995,kg,0.19
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1996,kg,0.22
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1997,kg,0.26
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1998,kg,0.23
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",1999,kg,0.23
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Citrus, Other",2000,kg,0.15
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1992,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1993,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1994,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1995,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1996,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1997,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1998,kg,0.02
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,1999,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cloves,2000,kg,0.02
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1992,kg,0.52
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1993,kg,0.52
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1994,kg,0.56
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1995,kg,0.51
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1996,kg,0.47
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1997,kg,0.62
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1998,kg,0.57
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1999,kg,0.59
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,2000,kg,0.55
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1992,kg,1.19
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1993,kg,1.18
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1994,kg,1.18
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1995,kg,2.44
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1996,kg,1.21
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1997,kg,1.2
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1998,kg,1.25
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,1999,kg,1.3
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconut Oil,2000,kg,1.61
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1992,kg,69.34
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1993,kg,71.39
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1994,kg,68.98
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1995,kg,69.12
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1996,kg,67.94
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1997,kg,68.72
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1998,kg,69.9
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1999,kg,69.05
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,2000,kg,68.48
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1992,kg,0.66
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1993,kg,0.56
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1994,kg,0.48
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1995,kg,0.6
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1996,kg,0.65
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1997,kg,0.58
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1998,kg,0.65
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,1999,kg,0.55
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Coffee and products,2000,kg,0.27
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1996,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1997,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1998,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1999,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Cottonseed Oil,2000,kg,0.0
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1992,kg,0.03
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1993,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1994,kg,0.02
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1995,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1996,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1997,kg,0.02
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1998,kg,0.03
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,1999,kg,0.01
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Dates,2000,kg,0.02
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1992,kg,20.94
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1993,kg,20.54
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1994,kg,21.13
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1995,kg,21.96
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1996,kg,22.69
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1997,kg,23.51
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1998,kg,25.05
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",1999,kg,20.34
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),"Fruits, Other",2000,kg,25.24
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1992,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1993,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1994,kg,0.05
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1995,kg,0.03
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1996,kg,0.04
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1997,kg,0.26
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1998,kg,0.31
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,1999,kg,0.31
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapefruit and products,2000,kg,0.28
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1992,kg,0.71
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1993,kg,0.66
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1994,kg,0.7
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1995,kg,0.41
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1996,kg,0.98
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1997,kg,0.89
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1998,kg,1.02
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1999,kg,0.75
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),2000,kg,0.8
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1992,kg,0.23
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1993,kg,0.32
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1994,kg,0.17
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1995,kg,0.23
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1996,kg,0.2
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1997,kg,0.18
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1998,kg,0.21
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,1999,kg,0.14
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnut Oil,2000,kg,0.15
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1992,kg,1.28
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1993,kg,1.38
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1994,kg,1.47
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1995,kg,1.31
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1996,kg,1.68
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1997,kg,1.36
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1998,kg,1.18
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1999,kg,1.29
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),2000,kg,1.69
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1992,kg,0.89
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1993,kg,0.97
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1994,kg,1.03
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1995,kg,0.91
Food Supply - Crops Primary Equivalent,Melanesia,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1996,kg,1.18
