Domain,Country,Element,Item,Year,Unit,Value
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Bovine Meat,2000,kg,18.49
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1992,kg,7.31
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1993,kg,6.57
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1994,kg,6.64
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1995,kg,6.84
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1996,kg,6.86
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1997,kg,6.92
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1998,kg,6.79
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",1999,kg,6.49
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Butter, Ghee",2000,kg,6.63
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1992,kg,0.25
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1993,kg,0.28
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1994,kg,0.24
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1995,kg,0.36
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1996,kg,0.26
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1997,kg,0.2
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1998,kg,0.26
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,1999,kg,0.25
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cephalopods,2000,kg,0.28
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1992,kg,17.79
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1993,kg,17.82
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1994,kg,18.15
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1995,kg,18.6
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1996,kg,18.75
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1997,kg,19.5
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1998,kg,19.43
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,1999,kg,19.77
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cheese,2000,kg,20.33
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1992,kg,4.8
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1993,kg,4.89
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1994,kg,4.98
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1995,kg,5.18
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1996,kg,5.38
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1997,kg,5.75
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1998,kg,5.86
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,1999,kg,6.03
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Cream,2000,kg,5.78
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1992,kg,1.69
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1993,kg,1.66
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1994,kg,1.6
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1995,kg,1.72
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1996,kg,1.6
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1997,kg,1.56
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1998,kg,1.67
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,1999,kg,1.61
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Crustaceans,2000,kg,1.56
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1992,kg,6.22
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1993,kg,6.47
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1994,kg,6.68
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1995,kg,7.23
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1996,kg,7.18
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1997,kg,7.13
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1998,kg,7.55
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,1999,kg,6.73
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Demersal Fish,2000,kg,7.27
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1992,kg,13.64
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1993,kg,12.9
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1994,kg,13.48
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1995,kg,13.73
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1996,kg,13.68
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1997,kg,13.94
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1998,kg,14.24
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,1999,kg,13.81
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Eggs,2000,kg,13.94
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1992,kg,6.86
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1993,kg,6.91
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1994,kg,6.86
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1995,kg,6.86
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1996,kg,6.9
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1997,kg,6.82
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1998,kg,6.82
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",1999,kg,6.94
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",2000,kg,6.3
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1992,kg,0.08
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1993,kg,0.05
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1994,kg,0.07
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1995,kg,0.15
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1996,kg,0.08
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1997,kg,0.14
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1998,kg,0.11
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",1999,kg,0.15
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Body Oil",2000,kg,0.13
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1992,kg,0.0
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1993,kg,0.01
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1994,kg,0.0
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1995,kg,0.01
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1996,kg,0.0
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1997,kg,0.0
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1998,kg,0.01
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",1999,kg,0.0
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",2000,kg,0.01
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1992,kg,2.06
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1993,kg,2.06
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1994,kg,2.33
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1995,kg,2.49
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1996,kg,2.65
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1997,kg,2.75
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1998,kg,2.73
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,1999,kg,2.77
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Freshwater Fish,2000,kg,2.7
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1992,kg,0.88
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1993,kg,0.81
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1994,kg,0.8
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1995,kg,0.95
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1996,kg,0.79
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1997,kg,0.77
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1998,kg,0.86
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,1999,kg,0.87
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Honey,2000,kg,0.85
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1992,kg,1.01
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1993,kg,0.91
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1994,kg,0.93
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1995,kg,0.78
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1996,kg,0.73
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1997,kg,0.68
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1998,kg,0.55
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",1999,kg,0.54
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Marine Fish, Other",2000,kg,0.49
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1992,kg,3.2
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1993,kg,3.08
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1994,kg,2.99
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1995,kg,3.28
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1996,kg,3.35
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1997,kg,3.3
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1998,kg,3.38
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",1999,kg,3.48
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),"Meat, Other",2000,kg,4.02
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,1992,kg,258.36
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,1993,kg,251.42
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,1994,kg,254.44
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,1995,kg,261.92
Food Supply - Livestock and Fish Primary Equivalent,Western Europe,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,1996,kg,251.2
